Customer_ID,Customer_Name,Gender,Age,Age_Group,Geography_ID,Acquisition_Channel_ID,Customer_Segment,Registration_Date,Is_Active
4929,Riya Sharma,Female,52,46-55,21,3,Premium,2025-07-13,True
4930,Rahul Naidu,Male,54,46-55,12,1,Standard,2025-01-01,True
4931,Divya Singh,Female,23,18-25,2,4,Premium,2025-01-23,True
4932,Rahul Pillai,Male,42,36-45,29,1,Standard,2025-11-23,True
4933,Varun Nair,Male,57,56-65,22,3,Premium,2025-11-16,True
4934,Anil Pillai,Male,64,56-65,13,2,Inactive,2025-05-23,False
4935,Aarav Singh,Male,42,36-45,21,4,Standard,2025-08-29,True
4936,Vivek Pillai,Male,27,26-35,30,1,Standard,2025-04-01,True
4937,Sneha Naidu,Female,31,26-35,25,5,Standard,2025-05-11,True
4938,Varun Reddy,Male,22,18-25,21,1,Premium,2025-11-12,True
4939,Ananya Kumar,Female,33,26-35,22,6,Standard,2025-01-16,True
4940,Neha Verma,Female,24,18-25,9,5,Premium,2025-12-03,True
4941,Harsh Reddy,Male,49,46-55,25,1,Standard,2025-06-12,True
4942,Kavya Joshi,Female,22,18-25,6,5,Inactive,2025-10-10,False
4943,Vikram Mehta,Male,55,46-55,6,2,Premium,2025-09-17,True
4944,Aditya Mehta,Male,59,56-65,6,1,Premium,2025-12-15,True
4945,Sneha Reddy,Female,46,46-55,28,4,Standard,2025-03-22,True
4946,Ishita Singh,Female,28,26-35,11,1,Premium,2025-09-02,True
4947,Nikhil Kumar,Male,35,26-35,24,5,Premium,2025-06-01,True
4948,Aarav Patel,Male,62,56-65,25,2,Premium,2025-03-28,True
4949,Kavya Das,Female,43,36-45,27,2,Standard,2025-04-28,True
4950,Kavya Sharma,Female,61,56-65,27,2,Standard,2025-05-12,True
4951,Siddharth Das,Male,55,46-55,9,2,Standard,2025-07-02,True
4952,Rohan Patel,Male,19,18-25,17,4,Premium,2025-05-28,True
4953,Meera Patel,Female,26,26-35,19,6,Standard,2025-01-11,True
4954,Ananya Mehta,Female,35,26-35,30,6,Standard,2025-02-24,True
4955,Ishita Sharma,Female,38,36-45,4,5,Standard,2025-09-07,True
4956,Arjun Sharma,Male,57,56-65,2,4,Standard,2025-10-21,True
4957,Siddharth Reddy,Male,62,56-65,3,4,Premium,2025-01-06,True
4958,Rohan Joshi,Male,34,26-35,12,4,Premium,2025-12-19,True
4959,Lakshmi Iyer,Female,43,36-45,11,6,Inactive,2025-04-17,False
4960,Kavya Mehta,Female,35,26-35,20,4,Premium,2025-08-15,True
4961,Rohan Singh,Male,42,36-45,24,1,Premium,2025-08-29,True
4962,Priya Kumar,Female,18,18-25,18,1,Standard,2025-09-22,True
4963,Akash Gupta,Male,27,26-35,12,2,Standard,2025-10-27,True
4964,Ananya Nair,Female,31,26-35,19,2,Standard,2025-01-10,True
4965,Karan Das,Male,63,56-65,11,4,Inactive,2025-07-11,False
4966,Nikhil Naidu,Male,45,36-45,14,5,Standard,2025-01-27,True
4967,Manish Joshi,Male,24,18-25,14,2,Standard,2025-08-24,True
4968,Sneha Nair,Female,59,56-65,18,1,Standard,2025-07-17,True
4969,Sneha Das,Female,50,46-55,8,5,Standard,2025-11-16,True
4970,Aishwarya Das,Female,41,36-45,5,6,Premium,2025-01-22,True
4971,Aishwarya Kumar,Female,56,56-65,26,5,Premium,2025-05-29,True
4972,Arjun Reddy,Male,34,26-35,20,5,Premium,2025-08-22,True
4973,Kavya Joshi,Female,49,46-55,7,6,Standard,2025-08-26,True
4974,Vikram Mehta,Male,55,46-55,20,1,Standard,2025-10-01,True
4975,Siddharth Nair,Male,41,36-45,27,4,Inactive,2025-06-22,False
4976,Shreya Patel,Female,57,56-65,13,1,Standard,2025-04-13,True
4977,Ananya Rao,Female,48,46-55,7,4,Premium,2025-10-25,True
4978,Anil Sharma,Male,51,46-55,28,6,Premium,2025-12-28,True
4979,Lakshmi Rao,Female,45,36-45,20,6,Standard,2025-08-31,True
4980,Harsh Reddy,Male,61,56-65,17,6,Standard,2025-08-21,True
4981,Manish Joshi,Male,45,36-45,30,5,Standard,2025-09-17,True
4982,Sneha Patel,Female,44,36-45,8,3,Standard,2025-05-16,True
4983,Shreya Iyer,Female,63,56-65,14,4,Inactive,2025-02-26,False
4984,Karan Rao,Male,48,46-55,23,2,Standard,2025-03-15,True
4985,Rahul Pillai,Male,49,46-55,25,5,Premium,2025-09-18,True
4986,Lakshmi Gupta,Female,28,26-35,9,5,Inactive,2025-10-26,False
4987,Siddharth Naidu,Male,43,36-45,1,6,Standard,2025-12-23,True
4988,Meera Iyer,Female,39,36-45,29,3,Premium,2025-02-01,True
4989,Aishwarya Verma,Female,44,36-45,7,1,Standard,2025-07-26,True
4990,Ananya Verma,Female,25,18-25,14,5,Standard,2025-12-30,True
4991,Vikram Joshi,Male,37,36-45,1,1,Premium,2025-01-19,True
4992,Pooja Singh,Female,20,18-25,5,2,VIP,2025-01-27,True
4993,Kavya Mehta,Female,20,18-25,15,5,Standard,2025-09-26,True
4994,Rahul Joshi,Male,53,46-55,17,6,Premium,2025-06-06,True
4995,Varun Naidu,Male,31,26-35,24,3,Standard,2025-09-06,True
4996,Anil Pillai,Male,41,36-45,4,6,Inactive,2025-09-03,False
4997,Harsh Singh,Male,44,36-45,21,3,Inactive,2025-08-17,False
4998,Divya Naidu,Female,47,46-55,27,5,Premium,2025-05-05,True
4999,Lakshmi Reddy,Female,21,18-25,27,6,VIP,2025-12-23,True
5000,Aditya Gupta,Male,63,56-65,19,1,Standard,2025-09-11,True
5001,Priya Iyer,Female,38,36-45,7,6,Premium,2025-02-24,True
5002,Kavya Naidu,Female,32,26-35,23,1,VIP,2025-03-22,True
5003,Neha Mehta,Female,21,18-25,2,3,Premium,2025-07-29,True
5004,Nandini Verma,Female,47,46-55,12,2,VIP,2025-08-13,True
5005,Rahul Naidu,Male,46,46-55,19,6,Standard,2025-08-13,True
5006,Aishwarya Joshi,Female,38,36-45,1,4,Premium,2025-04-02,True
5007,Sneha Das,Female,64,56-65,20,1,Standard,2025-10-08,True
5008,Varun Naidu,Male,64,56-65,14,4,Premium,2025-03-27,True
5009,Ananya Kumar,Female,65,56-65,12,3,Standard,2025-11-24,True
5010,Siddharth Reddy,Male,38,36-45,17,3,Inactive,2025-05-20,False
5011,Sneha Rao,Female,44,36-45,2,3,Standard,2025-09-20,True
5012,Manish Sharma,Male,61,56-65,7,4,Standard,2025-02-25,True
5013,Swati Mehta,Female,62,56-65,12,1,Standard,2025-02-03,True
5014,Vikram Sharma,Male,62,56-65,20,4,Premium,2025-03-21,True
5015,Vivek Pillai,Male,63,56-65,14,4,Standard,2025-06-15,True
5016,Meera Sharma,Female,38,36-45,8,6,Standard,2025-11-18,True
5017,Nikhil Pillai,Male,44,36-45,19,3,Standard,2025-03-27,True
5018,Lakshmi Reddy,Female,47,46-55,18,6,Standard,2025-02-04,True
5019,Akash Sharma,Male,39,36-45,15,2,Standard,2025-08-16,True
5020,Kavya Rao,Female,39,36-45,27,3,Standard,2025-03-03,True
5021,Varun Sharma,Male,65,56-65,12,6,Standard,2025-07-06,True
5022,Siddharth Rao,Male,20,18-25,18,4,Premium,2025-05-17,True
5023,Priya Kumar,Female,30,26-35,11,6,Premium,2025-12-24,True
5024,Meera Kumar,Female,38,36-45,18,4,Premium,2025-05-07,True
5025,Neha Sharma,Female,20,18-25,13,6,Standard,2025-02-02,True
5026,Priya Verma,Female,55,46-55,28,4,Standard,2025-10-27,True
5027,Varun Naidu,Male,51,46-55,9,5,Standard,2025-03-30,True
5028,Riya Patel,Female,35,26-35,25,3,Standard,2025-11-27,True
5029,Manish Reddy,Male,57,56-65,16,4,Standard,2025-05-18,True
5030,Riya Reddy,Female,43,36-45,9,6,Standard,2025-12-25,True
5031,Riya Rao,Female,33,26-35,5,2,Standard,2025-05-14,True
5032,Ananya Joshi,Female,61,56-65,17,1,Inactive,2025-01-02,False
5033,Vikram Iyer,Male,62,56-65,4,2,Standard,2025-11-12,True
5034,Ananya Mehta,Female,53,46-55,20,6,Standard,2025-06-04,True
5035,Harsh Kumar,Male,43,36-45,17,1,Premium,2025-05-08,True
5036,Nikhil Sharma,Male,51,46-55,28,1,Standard,2025-10-31,True
5037,Aditya Pillai,Male,59,56-65,30,5,Standard,2025-01-09,True
5038,Rohan Nair,Male,63,56-65,27,1,Standard,2025-02-27,True
5039,Aditya Singh,Male,63,56-65,8,3,Inactive,2025-09-23,False
5040,Riya Mehta,Female,55,46-55,19,1,VIP,2025-05-01,True
5041,Arjun Singh,Male,62,56-65,14,5,Standard,2025-03-12,True
5042,Rahul Naidu,Male,36,36-45,29,4,Inactive,2025-08-05,False
5043,Sneha Iyer,Female,25,18-25,5,6,Premium,2025-10-17,True
5044,Karan Mehta,Male,28,26-35,2,4,Standard,2025-09-18,True
5045,Ishita Naidu,Female,62,56-65,24,3,Premium,2025-07-19,True
5046,Vivek Das,Male,27,26-35,1,2,Premium,2025-05-13,True
5047,Pooja Singh,Female,61,56-65,12,4,Premium,2025-08-03,True
5048,Pooja Verma,Female,50,46-55,21,1,Standard,2025-10-22,True
5049,Nandini Sharma,Female,37,36-45,8,5,Premium,2025-05-29,True
5050,Karan Nair,Male,40,36-45,2,5,Premium,2025-12-28,True
5051,Aishwarya Mehta,Female,26,26-35,25,2,Standard,2025-03-17,True
5052,Lakshmi Joshi,Female,53,46-55,30,4,Standard,2025-04-06,True
5053,Priya Naidu,Female,31,26-35,22,5,Premium,2025-07-05,True
5054,Kavya Rao,Female,52,46-55,13,1,Standard,2025-06-15,True
5055,Siddharth Patel,Male,37,36-45,29,1,Standard,2025-11-21,True
5056,Nandini Kumar,Female,61,56-65,21,4,Standard,2025-10-07,True
5057,Siddharth Kumar,Male,18,18-25,14,5,Standard,2025-04-11,True
5058,Aditya Gupta,Male,56,56-65,14,2,Inactive,2025-08-12,False
5059,Rahul Patel,Male,44,36-45,18,2,Standard,2025-06-24,True
5060,Anil Nair,Male,25,18-25,18,2,Standard,2025-06-26,True
5061,Meera Verma,Female,53,46-55,27,6,Standard,2025-03-10,True
5062,Arjun Pillai,Male,47,46-55,16,1,Standard,2025-03-08,True
5063,Pooja Pillai,Female,19,18-25,5,6,Premium,2025-05-27,True
5064,Shreya Patel,Female,41,36-45,22,2,VIP,2025-11-25,True
5065,Swati Patel,Female,57,56-65,3,1,Standard,2025-05-03,True
5066,Vivek Iyer,Male,45,36-45,27,6,VIP,2025-10-21,True
5067,Anil Singh,Male,45,36-45,21,4,Inactive,2025-05-12,False
5068,Shreya Gupta,Female,58,56-65,5,1,Standard,2025-12-05,True
5069,Vikram Sharma,Male,53,46-55,8,5,Premium,2025-10-13,True
5070,Karan Sharma,Male,23,18-25,21,5,Premium,2025-11-14,True
5071,Meera Patel,Female,30,26-35,28,6,Inactive,2025-03-14,False
5072,Aditya Patel,Male,55,46-55,8,5,Standard,2025-07-04,True
5073,Shreya Verma,Female,29,26-35,15,4,Standard,2025-06-23,True
5074,Rahul Reddy,Male,60,56-65,26,5,Standard,2025-02-17,True
5075,Anil Naidu,Male,36,36-45,17,3,Standard,2025-12-31,True
5076,Aishwarya Iyer,Female,32,26-35,19,4,Standard,2025-10-05,True
5077,Sneha Mehta,Female,19,18-25,25,6,Standard,2025-06-19,True
5078,Aditya Gupta,Male,50,46-55,26,5,Premium,2025-01-29,True
5079,Ishita Joshi,Female,64,56-65,27,2,Standard,2025-06-24,True
5080,Rahul Gupta,Male,58,56-65,2,2,Inactive,2025-06-12,False
5081,Neha Reddy,Female,44,36-45,23,6,Standard,2025-05-29,True
5082,Swati Verma,Female,59,56-65,15,5,Standard,2025-10-19,True
5083,Aishwarya Joshi,Female,44,36-45,24,1,Premium,2025-06-16,True
5084,Riya Gupta,Female,38,36-45,26,5,VIP,2025-02-28,True
5085,Swati Verma,Female,29,26-35,8,6,Standard,2025-02-14,True
5086,Shreya Patel,Female,49,46-55,16,5,Standard,2025-04-11,True
5087,Lakshmi Pillai,Female,40,36-45,10,5,Inactive,2025-09-10,False
5088,Ishita Reddy,Female,63,56-65,16,5,Standard,2025-03-11,True
5089,Aarav Iyer,Male,63,56-65,21,1,Standard,2025-05-11,True
5090,Akash Pillai,Male,44,36-45,22,4,Standard,2025-06-13,True
5091,Aditya Verma,Male,38,36-45,19,3,Premium,2025-01-22,True
5092,Shreya Reddy,Female,58,56-65,23,6,Inactive,2025-01-08,False
5093,Aarav Joshi,Male,34,26-35,21,3,Standard,2025-04-04,True
5094,Sneha Gupta,Female,29,26-35,16,6,Standard,2025-12-21,True
5095,Neha Rao,Female,63,56-65,22,2,Premium,2025-04-12,True
5096,Aditya Reddy,Male,47,46-55,4,5,Premium,2025-02-02,True
5097,Manish Patel,Male,34,26-35,7,2,Premium,2025-08-26,True
5098,Meera Verma,Female,61,56-65,16,4,Standard,2025-03-08,True
5099,Riya Pillai,Female,39,36-45,18,4,Standard,2025-02-05,True
5100,Vikram Joshi,Male,59,56-65,19,4,Standard,2025-08-29,True
5101,Priya Gupta,Female,61,56-65,21,2,Standard,2025-07-31,True
5102,Manish Das,Male,56,56-65,2,4,VIP,2025-07-21,True
5103,Ishita Mehta,Female,49,46-55,27,6,Standard,2025-02-16,True
5104,Priya Mehta,Female,28,26-35,10,2,Standard,2025-12-03,True
5105,Harsh Joshi,Male,21,18-25,7,2,Standard,2025-10-21,True
5106,Swati Kumar,Female,41,36-45,11,5,Premium,2025-07-14,True
5107,Aishwarya Rao,Female,64,56-65,1,4,Inactive,2025-02-17,False
5108,Manish Verma,Male,29,26-35,17,6,Standard,2025-08-25,True
5109,Kavya Joshi,Female,44,36-45,24,6,Inactive,2025-02-06,False
5110,Manish Singh,Male,23,18-25,9,5,Premium,2025-04-15,True
5111,Meera Naidu,Female,33,26-35,4,5,Premium,2025-08-14,True
5112,Neha Joshi,Female,37,36-45,9,2,Premium,2025-10-26,True
5113,Priya Gupta,Female,56,56-65,27,3,VIP,2025-04-22,True
5114,Aarav Gupta,Male,43,36-45,7,4,Premium,2025-01-28,True
5115,Meera Reddy,Female,42,36-45,9,1,Standard,2025-12-31,True
5116,Vivek Nair,Male,50,46-55,4,1,Standard,2025-04-11,True
5117,Swati Gupta,Female,60,56-65,21,2,Standard,2025-03-23,True
5118,Lakshmi Gupta,Female,28,26-35,25,5,Premium,2025-07-20,True
5119,Shreya Verma,Female,62,56-65,2,3,Standard,2025-10-27,True
5120,Varun Reddy,Male,29,26-35,23,5,Inactive,2025-07-16,False
5121,Aditya Nair,Male,63,56-65,18,2,Inactive,2025-09-02,False
5122,Aarav Gupta,Male,26,26-35,19,2,Standard,2025-02-23,True
5123,Rahul Singh,Male,50,46-55,19,2,Standard,2025-01-11,True
5124,Arjun Patel,Male,45,36-45,25,5,Standard,2025-07-04,True
5125,Shreya Reddy,Female,62,56-65,5,6,Standard,2025-05-17,True
5126,Nikhil Gupta,Male,59,56-65,12,1,Standard,2025-07-31,True
5127,Varun Singh,Male,60,56-65,30,3,Standard,2025-03-21,True
5128,Nikhil Rao,Male,41,36-45,29,2,Standard,2025-09-09,True
5129,Vivek Naidu,Male,45,36-45,7,1,Standard,2025-03-17,True
5130,Siddharth Naidu,Male,32,26-35,26,2,Standard,2025-08-13,True
5131,Priya Rao,Female,64,56-65,29,2,Premium,2025-11-29,True
5132,Kavya Verma,Female,28,26-35,14,5,Premium,2025-09-13,True
5133,Neha Nair,Female,61,56-65,12,3,Standard,2025-09-24,True
5134,Arjun Mehta,Male,18,18-25,30,1,Inactive,2025-06-30,False
5135,Akash Iyer,Male,21,18-25,30,5,Standard,2025-06-08,True
5136,Riya Sharma,Female,65,56-65,22,3,Standard,2025-06-13,True
5137,Arjun Sharma,Male,53,46-55,29,6,Standard,2025-08-04,True
5138,Ishita Verma,Female,34,26-35,9,4,Standard,2025-08-17,True
5139,Neha Patel,Female,42,36-45,26,6,Premium,2025-05-05,True
5140,Rohan Nair,Male,46,46-55,15,3,Standard,2025-04-28,True
5141,Varun Das,Male,27,26-35,5,6,Premium,2025-09-15,True
5142,Siddharth Naidu,Male,22,18-25,12,1,Standard,2025-04-16,True
5143,Aishwarya Nair,Female,38,36-45,2,3,Inactive,2025-03-01,False
5144,Ananya Rao,Female,58,56-65,1,3,Premium,2025-01-14,True
5145,Nandini Naidu,Female,59,56-65,19,4,Standard,2025-07-01,True
5146,Shreya Patel,Female,44,36-45,13,1,Premium,2025-06-12,True
5147,Siddharth Iyer,Male,23,18-25,15,3,Premium,2025-07-19,True
5148,Pooja Patel,Female,57,56-65,15,6,Standard,2025-08-19,True
5149,Divya Joshi,Female,56,56-65,22,6,Standard,2025-07-05,True
5150,Priya Patel,Female,25,18-25,26,6,Standard,2025-05-15,True
5151,Riya Joshi,Female,56,56-65,30,4,Standard,2025-10-17,True
5152,Sneha Rao,Female,48,46-55,9,4,Standard,2025-08-13,True
5153,Arjun Kumar,Male,32,26-35,17,3,Standard,2025-07-16,True
5154,Harsh Pillai,Male,57,56-65,3,5,Premium,2025-08-29,True
5155,Pooja Verma,Female,55,46-55,28,6,VIP,2025-03-06,True
5156,Vivek Das,Male,20,18-25,21,1,Inactive,2025-06-15,False
5157,Aditya Nair,Male,40,36-45,24,1,Standard,2025-10-09,True
5158,Kavya Sharma,Female,38,36-45,24,5,Standard,2025-06-05,True
5159,Vikram Singh,Male,26,26-35,28,6,Standard,2025-03-10,True
5160,Siddharth Patel,Male,33,26-35,29,1,Premium,2025-06-22,True
5161,Rohan Rao,Male,30,26-35,29,6,Premium,2025-06-10,True
5162,Siddharth Singh,Male,28,26-35,17,2,Standard,2025-07-26,True
5163,Akash Verma,Male,53,46-55,16,6,Standard,2025-11-30,True
5164,Harsh Joshi,Male,48,46-55,7,4,Standard,2025-01-25,True
5165,Shreya Patel,Female,55,46-55,21,5,Premium,2025-07-17,True
5166,Ananya Das,Female,49,46-55,22,5,Inactive,2025-09-15,False
5167,Lakshmi Rao,Female,18,18-25,26,1,Standard,2025-07-06,True
5168,Varun Joshi,Male,26,26-35,20,4,Standard,2025-01-14,True
5169,Aarav Naidu,Male,46,46-55,20,2,Standard,2025-03-17,True
5170,Pooja Kumar,Female,46,46-55,17,2,Standard,2025-01-09,True
5171,Ishita Nair,Female,60,56-65,3,6,Standard,2025-02-04,True
5172,Shreya Rao,Female,31,26-35,19,5,VIP,2025-08-15,True
5173,Vikram Mehta,Male,58,56-65,11,5,Premium,2025-10-11,True
5174,Meera Sharma,Female,50,46-55,22,5,Standard,2025-12-31,True
5175,Riya Patel,Female,62,56-65,18,1,Premium,2025-06-23,True
5176,Sneha Singh,Female,51,46-55,7,5,Inactive,2025-01-18,False
5177,Swati Joshi,Female,19,18-25,12,1,Premium,2025-07-29,True
5178,Shreya Kumar,Female,22,18-25,25,2,Standard,2025-10-08,True
5179,Akash Verma,Male,19,18-25,27,2,Premium,2025-06-20,True
5180,Varun Das,Male,53,46-55,25,2,VIP,2025-10-21,True
5181,Vikram Reddy,Male,32,26-35,16,1,Standard,2025-08-07,True
5182,Siddharth Sharma,Male,51,46-55,12,5,Standard,2025-05-14,True
5183,Vivek Singh,Male,51,46-55,30,1,Standard,2025-10-02,True
5184,Neha Rao,Female,60,56-65,14,1,Inactive,2025-09-01,False
5185,Pooja Naidu,Female,40,36-45,19,3,Standard,2025-06-17,True
5186,Priya Mehta,Female,18,18-25,11,6,Standard,2025-08-15,True
5187,Lakshmi Gupta,Female,26,26-35,12,1,Standard,2025-12-19,True
5188,Aarav Gupta,Male,52,46-55,30,3,Standard,2025-03-19,True
5189,Aditya Verma,Male,50,46-55,10,3,Standard,2025-01-24,True
5190,Rahul Nair,Male,25,18-25,1,3,Standard,2025-08-28,True
5191,Ishita Patel,Female,25,18-25,13,4,Standard,2025-08-08,True
5192,Arjun Rao,Male,58,56-65,12,6,Standard,2025-04-29,True
5193,Ananya Joshi,Female,35,26-35,15,6,Standard,2025-01-22,True
5194,Pooja Iyer,Female,37,36-45,2,6,Standard,2025-11-17,True
5195,Ananya Singh,Female,54,46-55,20,6,Standard,2025-06-08,True
5196,Ishita Patel,Female,39,36-45,14,6,Standard,2025-11-29,True
5197,Anil Gupta,Male,32,26-35,26,6,Standard,2025-07-26,True
5198,Shreya Kumar,Female,28,26-35,10,3,Standard,2025-02-19,True
5199,Ananya Iyer,Female,64,56-65,8,2,Premium,2025-06-01,True
5200,Vikram Nair,Male,59,56-65,21,5,Premium,2025-07-25,True
5201,Manish Das,Male,20,18-25,25,1,Standard,2025-04-19,True
5202,Vikram Joshi,Male,64,56-65,18,5,Standard,2025-11-20,True
5203,Vivek Rao,Male,24,18-25,10,1,Standard,2025-08-13,True
5204,Siddharth Das,Male,50,46-55,15,2,Premium,2025-10-30,True
5205,Anil Singh,Male,44,36-45,18,5,Premium,2025-04-28,True
5206,Neha Das,Female,24,18-25,22,2,Standard,2025-02-21,True
5207,Kavya Rao,Female,34,26-35,30,4,Standard,2025-08-13,True
5208,Arjun Kumar,Male,40,36-45,8,4,Standard,2025-10-31,True
5209,Neha Kumar,Female,28,26-35,26,5,Standard,2025-11-24,True
5210,Shreya Nair,Female,41,36-45,2,5,Standard,2025-09-16,True
5211,Priya Verma,Female,32,26-35,21,2,Standard,2025-09-11,True
5212,Anil Singh,Male,20,18-25,29,3,Premium,2025-02-12,True
5213,Nandini Naidu,Female,34,26-35,15,1,Standard,2025-05-16,True
5214,Riya Reddy,Female,41,36-45,6,4,VIP,2025-12-16,True
5215,Siddharth Naidu,Male,44,36-45,24,5,VIP,2025-05-12,True
5216,Manish Gupta,Male,54,46-55,26,1,Premium,2025-08-26,True
5217,Vikram Das,Male,50,46-55,16,4,Standard,2025-10-08,True
5218,Varun Patel,Male,56,56-65,13,3,Standard,2025-03-30,True
5219,Meera Singh,Female,18,18-25,23,4,Standard,2025-06-09,True
5220,Kavya Pillai,Female,35,26-35,1,2,Standard,2025-06-30,True
5221,Vikram Kumar,Male,38,36-45,12,3,Standard,2025-03-15,True
5222,Swati Kumar,Female,23,18-25,7,5,Standard,2025-12-19,True
5223,Pooja Reddy,Female,18,18-25,19,6,Premium,2025-11-18,True
5224,Riya Kumar,Female,48,46-55,11,1,Premium,2025-09-15,True
5225,Akash Naidu,Male,35,26-35,21,5,Inactive,2025-12-23,False
5226,Varun Kumar,Male,48,46-55,3,2,Standard,2025-01-17,True
5227,Manish Das,Male,31,26-35,16,5,Inactive,2025-05-08,False
5228,Karan Verma,Male,28,26-35,15,2,Premium,2025-03-06,True
5229,Shreya Naidu,Female,64,56-65,14,4,Premium,2025-06-21,True
5230,Siddharth Gupta,Male,36,36-45,25,4,Standard,2025-12-28,True
5231,Riya Nair,Female,55,46-55,22,2,Inactive,2025-05-29,False
5232,Ishita Das,Female,30,26-35,26,1,Standard,2025-11-23,True
5233,Sneha Pillai,Female,64,56-65,25,4,Standard,2025-11-06,True
5234,Anil Gupta,Male,39,36-45,8,4,Premium,2025-11-27,True
5235,Harsh Kumar,Male,20,18-25,7,1,Premium,2025-12-31,True
5236,Vivek Reddy,Male,48,46-55,15,5,Standard,2025-01-22,True
5237,Akash Gupta,Male,52,46-55,8,2,Standard,2025-12-07,True
5238,Akash Sharma,Male,24,18-25,13,4,Premium,2025-03-22,True
5239,Karan Kumar,Male,52,46-55,2,1,Standard,2025-09-28,True
5240,Aishwarya Reddy,Female,25,18-25,12,3,Standard,2025-05-04,True
5241,Divya Naidu,Female,24,18-25,12,4,Premium,2025-06-12,True
5242,Aarav Gupta,Male,42,36-45,25,4,Standard,2025-04-04,True
5243,Nikhil Singh,Male,40,36-45,2,3,VIP,2025-07-30,True
5244,Harsh Kumar,Male,37,36-45,28,4,Standard,2025-03-16,True
5245,Priya Gupta,Female,53,46-55,23,2,Premium,2025-11-25,True
5246,Harsh Mehta,Male,33,26-35,11,1,Inactive,2025-03-06,False
5247,Aarav Iyer,Male,36,36-45,2,1,Standard,2025-11-11,True
5248,Lakshmi Gupta,Female,19,18-25,13,2,Premium,2025-02-02,True
5249,Siddharth Das,Male,48,46-55,21,3,VIP,2025-09-29,True
5250,Neha Naidu,Female,41,36-45,2,5,Standard,2025-07-20,True
5251,Arjun Nair,Male,20,18-25,15,2,Standard,2025-09-27,True
5252,Priya Naidu,Female,35,26-35,25,2,Standard,2025-01-06,True
5253,Aarav Naidu,Male,21,18-25,11,6,Standard,2025-01-21,True
5254,Ananya Gupta,Female,29,26-35,21,3,Standard,2025-06-17,True
5255,Ishita Iyer,Female,63,56-65,18,5,Standard,2025-03-28,True
5256,Aishwarya Iyer,Female,25,18-25,29,3,Inactive,2025-03-20,False
5257,Rahul Kumar,Male,54,46-55,15,6,VIP,2025-06-17,True
5258,Ananya Reddy,Female,36,36-45,19,6,Standard,2025-12-17,True
5259,Shreya Mehta,Female,41,36-45,10,2,Standard,2025-07-25,True
5260,Pooja Das,Female,35,26-35,15,5,Standard,2025-11-19,True
5261,Nikhil Nair,Male,45,36-45,7,4,Standard,2025-09-25,True
5262,Varun Pillai,Male,40,36-45,12,6,Standard,2025-05-24,True
5263,Divya Patel,Female,52,46-55,16,3,Premium,2025-09-13,True
5264,Ananya Das,Female,55,46-55,2,6,Standard,2025-03-16,True
5265,Manish Naidu,Male,22,18-25,26,2,VIP,2025-12-28,True
5266,Vikram Patel,Male,31,26-35,8,1,Standard,2025-08-04,True
5267,Kavya Sharma,Female,25,18-25,2,1,Standard,2025-11-13,True
5268,Anil Naidu,Male,31,26-35,11,2,Premium,2025-03-27,True
5269,Harsh Singh,Male,21,18-25,22,5,VIP,2025-05-22,True
5270,Harsh Singh,Male,43,36-45,27,2,Standard,2025-05-30,True
5271,Anil Iyer,Male,27,26-35,7,1,Standard,2025-12-20,True
5272,Priya Das,Female,55,46-55,10,3,Premium,2025-01-24,True
5273,Riya Reddy,Female,56,56-65,22,6,Standard,2025-02-07,True
5274,Aarav Pillai,Male,39,36-45,14,4,Standard,2025-07-03,True
5275,Harsh Singh,Male,32,26-35,12,5,Standard,2025-08-10,True
5276,Aditya Kumar,Male,34,26-35,4,2,Standard,2025-12-27,True
5277,Harsh Naidu,Male,51,46-55,26,4,Standard,2025-07-23,True
5278,Pooja Joshi,Female,45,36-45,1,2,Standard,2025-04-09,True
5279,Lakshmi Verma,Female,46,46-55,15,3,Standard,2025-01-23,True
5280,Shreya Reddy,Female,49,46-55,11,2,Premium,2025-12-16,True
5281,Swati Mehta,Female,61,56-65,25,3,VIP,2025-06-11,True
5282,Lakshmi Iyer,Female,57,56-65,23,5,Premium,2025-07-25,True
5283,Arjun Verma,Male,24,18-25,11,1,Standard,2025-05-15,True
5284,Rahul Nair,Male,62,56-65,26,5,Standard,2025-06-06,True
5285,Shreya Patel,Female,22,18-25,30,6,Inactive,2025-08-16,False
5286,Anil Joshi,Male,48,46-55,29,6,Standard,2025-01-01,True
5287,Neha Das,Female,38,36-45,10,3,Standard,2025-09-01,True
5288,Rohan Nair,Male,18,18-25,29,1,Premium,2025-09-10,True
5289,Lakshmi Naidu,Female,23,18-25,15,1,Standard,2025-01-19,True
5290,Arjun Gupta,Male,26,26-35,15,2,Premium,2025-12-07,True
5291,Varun Kumar,Male,19,18-25,8,3,Standard,2025-08-05,True
5292,Ananya Sharma,Female,22,18-25,19,1,Premium,2025-06-12,True
5293,Nandini Kumar,Female,43,36-45,24,1,Premium,2025-10-11,True
5294,Vivek Nair,Male,22,18-25,4,4,Standard,2025-12-19,True
5295,Vikram Gupta,Male,63,56-65,27,1,Standard,2025-08-31,True
5296,Lakshmi Nair,Female,60,56-65,13,4,Premium,2025-09-28,True
5297,Rahul Patel,Male,21,18-25,21,4,Premium,2025-03-06,True
5298,Harsh Reddy,Male,45,36-45,30,5,Standard,2025-09-23,True
5299,Priya Gupta,Female,62,56-65,11,5,Standard,2025-12-19,True
